,precision,recall,f1-score,support
non,0.24092741935483872,0.12441436751691827,0.16409200137315483,1921.0
ss,0.24458962841976317,0.31197916666666664,0.2742046234836347,1920.0
ca,0.2529976019184652,0.3295158771473191,0.28623106488808503,1921.0
da,0.28924669350201265,0.26197916666666665,0.2749385077890134,1920.0
accuracy,0.2569643322051549,0.2569643322051549,0.2569643322051549,0.2569643322051549
macro avg,0.25694033579876996,0.25697214449939265,0.249866549383472,7682.0
weighted avg,0.256937738083289,0.2569643322051549,0.24986011746046943,7682.0
