,precision,recall,f1-score,support
non,0.23626373626373626,0.08953669963560645,0.12986032465081163,1921.0
ss,0.3056689342403628,0.35104166666666664,0.3267878787878788,1920.0
ca,0.2636132315521629,0.2696512233211869,0.26659804426145134,1921.0
da,0.274066091954023,0.39739583333333334,0.3244047619047619,1920.0
accuracy,0.27688102056756053,0.27688102056756053,0.27688102056756053,0.27688102056756053
macro avg,0.2699029985025712,0.27690635573919836,0.2619127524012259,7682.0
weighted avg,0.2698978007638067,0.27688102056756053,0.2618961724564342,7682.0
