,precision,recall,f1-score,support
non,0.25379939209726443,0.08693388859968766,0.12950756107018224,1921.0
ss,0.27523264137437364,0.4005208333333333,0.32626219770895204,1920.0
ca,0.24253075571177504,0.14367516918271733,0.18045112781954886,1921.0
da,0.2503234152652005,0.403125,0.3088587390263368,1920.0
accuracy,0.25852642541004944,0.25852642541004944,0.25852642541004944,0.25852642541004944
macro avg,0.2554715511121534,0.2585637227789346,0.236269906406255,7682.0
weighted avg,0.2554696488790871,0.25852642541004944,0.2362487425005113,7682.0
