,precision,recall,f1-score,support
non,0.0,0.0,0.0,1921.0
ss,0.1457975986277873,0.08854166666666667,0.1101749837977965,1920.0
ca,0.2278524646673561,0.34409161894846435,0.27416009954375775,1921.0
da,0.25228215767634854,0.475,0.32953929539295396,1920.0
accuracy,0.22689403801093466,0.22689403801093466,0.22689403801093466,0.22689403801093466
macro avg,0.15648305524287298,0.22690832140378275,0.17846859468362705,7682.0
weighted avg,0.15647197562222492,0.22689403801093466,0.17845781922283255,7682.0
