,precision,recall,f1-score,support
non,0.3346774193548387,0.12961998958875587,0.18686679174484053,1921.0
ss,0.5071350164654226,0.240625,0.3263864358883787,1920.0
ca,0.346128170894526,0.5398230088495575,0.42180191173479764,1921.0
da,0.32464533157373804,0.5125,0.3974954554635427,1920.0
accuracy,0.35563655298099456,0.35563655298099456,0.35563655298099456,0.35563655298099456
macro avg,0.37814648457213135,0.3556419996095783,0.33313764870788987,7682.0
weighted avg,0.3781366580453291,0.35563655298099456,0.33313014980214445,7682.0
