,precision,recall,f1-score,support
non,0.6188734455010972,0.4403956272774597,0.5145985401459854,1921.0
ss,0.7592361975923619,0.9526041666666667,0.844998844998845,1920.0
ca,0.6723611958511287,0.5736595523165018,0.6191011235955056,1921.0
da,0.768857520952801,0.9078125,0.8325770241222833,1920.0
accuracy,0.718562874251497,0.718562874251497,0.718562874251497,0.718562874251497
macro avg,0.7048320899743472,0.718617961565157,0.7028188832156549,7682.0
weighted avg,0.7048166734762221,0.718562874251497,0.7027834838271244,7682.0
