,precision,recall,f1-score,support
non,0.25468354430379747,0.2618427902134305,0.2582135523613963,1921.0
ss,0.2115135834411384,0.1703125,0.18869013271783036,1920.0
ca,0.19607843137254902,0.11972930765226444,0.1486748545572075,1921.0
da,0.21218206157965194,0.3302083333333333,0.25835370823145887,1920.0
accuracy,0.2205154907576152,0.2205154907576152,0.2205154907576152,0.2205154907576152
macro avg,0.2186144051742842,0.22052323279975705,0.21348306196697325,7682.0
weighted avg,0.21861616684641746,0.2205154907576152,0.21348044836153,7682.0
