,precision,recall,f1-score,support
non,0.2581803671189146,0.3368037480478917,0.2922972667720804,1921.0
ss,0.2390625,0.159375,0.19125,1920.0
ca,0.24375851112119837,0.2795419052576783,0.26042677012609117,1921.0
da,0.2598936798582398,0.22916666666666666,0.2435649045114863,1920.0
accuracy,0.25123665712054155,0.25123665712054155,0.25123665712054155,0.25123665712054155
macro avg,0.2502237645245882,0.2512218299930592,0.24688473535241445,7682.0
weighted avg,0.25022395866012465,0.25123665712054155,0.24689240972968515,7682.0
