,precision,recall,f1-score,support
non,0.37965260545905705,0.1592920353982301,0.22442244224422442,1921.0
ss,0.4775561097256858,0.7979166666666667,0.5975039001560063,1920.0
ca,0.41002685765443153,0.23841749089016137,0.3015141540487163,1921.0
da,0.47471579772638184,0.6307291666666667,0.5417132632520689,1920.0
accuracy,0.45652173913043476,0.45652173913043476,0.45652173913043476,0.45652173913043476
macro avg,0.43548784264138907,0.4565888399054312,0.416288439925254,7682.0
weighted avg,0.4354772599517029,0.45652173913043476,0.4162485231999797,7682.0
