,precision,recall,f1-score,support
non,0.2578988941548183,0.3399271212909943,0.29328542555580506,1921.0
ss,0.2720257234726688,0.2203125,0.24345323741007194,1920.0
ca,0.26000920386562354,0.29411764705882354,0.27601367855398146,1921.0
da,0.25668073136427566,0.19010416666666666,0.21843207660083783,1920.0
accuracy,0.26112991408487374,0.26112991408487374,0.26112991408487374,0.26112991408487374
macro avg,0.26165363821434656,0.2611153587541211,0.2577961045301741,7682.0
weighted avg,0.26165293537935463,0.26112991408487374,0.25780309579482513,7682.0
