,precision,recall,f1-score,support
non,0.4308605341246291,0.37792816241540866,0.40266222961730447,1921.0
ss,0.659741458910434,0.7442708333333333,0.6994615761135585,1920.0
ca,0.507985257985258,0.4305049453409682,0.46604677373908143,1921.0
da,0.5696777122106219,0.6536458333333334,0.6087800145525103,1920.0
accuracy,0.5515490757615205,0.5515490757615205,0.5515490757615205,0.5515490757615205
macro avg,0.5420662408077357,0.5515874436057608,0.5442376485056137,7682.0
weighted avg,0.5420473281951993,0.5515490757615205,0.5442090405527817,7682.0
