,precision,recall,f1-score,support
non,0.27870216306156403,0.3487766788131182,0.30982658959537573,1921.0
ss,0.3404761904761905,0.29791666666666666,0.31777777777777777,1920.0
ca,0.3077679449360865,0.3258719416970328,0.3165613147914033,1921.0
da,0.28069053708439895,0.22864583333333333,0.25200918484500573,1920.0
accuracy,0.3003124186409789,0.3003124186409789,0.3003124186409789,0.3003124186409789
macro avg,0.30190920888955997,0.30030278012753775,0.2990437167523906,7682.0
weighted avg,0.30190695058315786,0.3003124186409789,0.29904740075016234,7682.0
