,precision,recall,f1-score,support
non,0.5423051299133911,0.4237376366475794,0.47574517825832846,1921.0
ss,0.7402542372881356,0.9098958333333333,0.8163551401869159,1920.0
ca,0.5806831566548881,0.5132743362831859,0.5449019066040343,1921.0
da,0.6650965614696185,0.7354166666666667,0.6984912193915409,1920.0
accuracy,0.6455350169226763,0.6455350169226763,0.6455350169226763,0.6455350169226763
macro avg,0.6320847713315083,0.6455811182326913,0.633873361110205,7682.0
weighted avg,0.6320663931414413,0.6455350169226763,0.6338411950548342,7682.0
