,precision,recall,f1-score,support
non,0.239067055393586,0.3416666666666667,0.28130360205831906,960.0
ss,0.2714285714285714,0.15833333333333333,0.2,960.0
ca,0.27970297029702973,0.35275754422476585,0.3120110446387483,961.0
da,0.2582496413199426,0.1875,0.21726010863005432,960.0
accuracy,0.26008851861494403,0.26008851861494403,0.26008851861494403,0.26008851861494403
macro avg,0.26211205960978246,0.2600643860561915,0.2526436888317804,3841.0
weighted avg,0.26211663938345786,0.26008851861494403,0.2526591450556302,3841.0
