,precision,recall,f1-score,support
non,0.26958440603162925,0.38157209786569496,0.315948275862069,1921.0
ss,0.33075842696629215,0.2453125,0.28169856459330145,1920.0
ca,0.2782236490101659,0.2706923477355544,0.27440633245382584,1921.0
da,0.26047904191616766,0.2265625,0.24233983286908078,1920.0
accuracy,0.28104660244727936,0.28104660244727936,0.28104660244727936,0.28104660244727936
macro avg,0.28476138098106374,0.2810348614003123,0.2785982514445693,7682.0
weighted avg,0.2847585542813865,0.28104660244727936,0.27860256778216713,7682.0
