,precision,recall,f1-score,support
non,0.25121398510844933,0.40395627277459656,0.3097804391217565,1921.0
ss,0.21822272215973004,0.10104166666666667,0.13812744749021003,1920.0
ca,0.2356349589570256,0.2540343571056741,0.24448897795591182,1921.0
da,0.24800979791794245,0.2109375,0.22797635800731775,1920.0
accuracy,0.24251497005988024,0.24251497005988024,0.24251497005988024,0.24251497005988024
macro avg,0.23827036603578686,0.24249244913673434,0.23009330564379904,7682.0
weighted avg,0.23827170790144606,0.24251497005988024,0.23010555281976752,7682.0
