,precision,recall,f1-score,support
non,0.4729444834855938,0.35033836543466945,0.40251196172248804,1921.0
ss,0.5917079765660207,0.6838541666666667,0.6344527663686881,1920.0
ca,0.4208715596330275,0.38209266007287873,0.4005457025920873,1921.0
da,0.51698606271777,0.6182291666666667,0.5630929791271347,1920.0
accuracy,0.50859151262692,0.50859151262692,0.50859151262692,0.50859151262692
macro avg,0.500627520600603,0.5086285897102204,0.5001508524525995,7682.0
weighted avg,0.5006135347898659,0.50859151262692,0.5001251763213067,7682.0
