,precision,recall,f1-score,support
non,0.25621414913957935,0.3487766788131182,0.29541446208112876,1921.0
ss,0.2253173483779972,0.3328125,0.26871320437342305,1920.0
ca,0.2140625,0.07131702238417491,0.10698945724326435,1921.0
da,0.25769956002514144,0.21354166666666666,0.2335516946738821,1920.0
accuracy,0.24160374902369175,0.24160374902369175,0.24160374902369175,0.24160374902369175
macro avg,0.23832338938567948,0.24161196696598994,0.22616720459292455,7682.0
weighted avg,0.23832256015766182,0.24160374902369175,0.2261607049196804,7682.0
