,precision,recall,f1-score,support
non,0.526602176541717,0.4534096824570536,0.48727272727272725,1921.0
ss,0.7704691812327507,0.8723958333333334,0.8182706399609184,1920.0
ca,0.6096849474912486,0.5439875065070275,0.5749656121045392,1921.0
da,0.6967289719626168,0.7765625,0.7344827586206897,1920.0
accuracy,0.6615464722728456,0.6615464722728456,0.6615464722728456,0.6615464722728456
macro avg,0.6508713193070833,0.6615888805743537,0.6537479344897186,7682.0
weighted avg,0.6508497812291633,0.6615464722728456,0.653716008229682,7682.0
