,precision,recall,f1-score,support
non,0.17336683417085427,0.071875,0.101620029455081,960.0
ss,0.23560673162090345,0.27708333333333335,0.2546673049305888,960.0
ca,0.2969786293294031,0.41935483870967744,0.34771354616048317,961.0
da,0.24346917450365727,0.24270833333333333,0.24308815858111632,960.0
accuracy,0.2527987503254361,0.2527987503254361,0.2527987503254361,0.2527987503254361
macro avg,0.2373553424062045,0.252755376344086,0.23677225978181735,3841.0
weighted avg,0.23737086526143056,0.2527987503254361,0.23680114322008305,3841.0
