,precision,recall,f1-score,support
non,0.39704739704739705,0.26600728787090056,0.3185785536159601,1921.0
ss,0.5658783783783784,0.6979166666666666,0.625,1920.0
ca,0.41347708894878704,0.3992712129099427,0.40625,1921.0
da,0.5400552486187845,0.6109375,0.5733137829912024,1920.0
accuracy,0.4934912783129393,0.4934912783129393,0.4934912783129393,0.4934912783129393
macro avg,0.4791145282483368,0.4935331668618774,0.4807855841517906,7682.0
weighted avg,0.4790953008895108,0.4934912783129393,0.48075476631598124,7682.0
