,precision,recall,f1-score,support
non,0.2664742664742665,0.2883914627798022,0.277,1921.0
ss,0.2500786410821013,0.4140625,0.3118258482055305,1920.0
ca,0.3023255813953488,0.28422696512233214,0.29299704856452913,1921.0
da,0.19579288025889968,0.06302083333333333,0.09535066981875492,1920.0
accuracy,0.2624316584222859,0.2624316584222859,0.2624316584222859,0.2624316584222859
macro avg,0.25366784230265405,0.26242544030886694,0.24429339164720365,7682.0
weighted avg,0.2536758433653024,0.2624316584222859,0.24430398918238594,7682.0
