,precision,recall,f1-score,support
non,0.22718253968253968,0.11920874544508069,0.15636736087401842,1921.0
ss,0.3201072386058981,0.3109375,0.3154557463672391,1920.0
ca,0.2895125553914328,0.4081207704320666,0.3387340678332253,1921.0
da,0.24797715373631604,0.2713541666666667,0.259139517532952,1920.0
accuracy,0.27740171830252536,0.27740171830252536,0.27740171830252536,0.27740171830252536
macro avg,0.27119487185404667,0.2774052956359535,0.26742417315185874,7682.0
weighted avg,0.27119152706771055,0.27740171830252536,0.2674189991193676,7682.0
