,precision,recall,f1-score,support
non,0.2820730671197961,0.6916666666666667,0.40072420036210016,960.0
ss,0.4857142857142857,0.14166666666666666,0.21935483870967742,960.0
ca,0.30198019801980197,0.19042663891779396,0.23356732610082961,961.0
da,0.24625623960066556,0.15416666666666667,0.18962203715566944,960.0
accuracy,0.2944545691226243,0.2944545691226243,0.2944545691226243,0.2944545691226243
macro avg,0.32900594761363733,0.2944816597294485,0.2608171005820692,3841.0
weighted avg,0.3289989114903377,0.2944545691226243,0.2608100061341438,3841.0
