,precision,recall,f1-score,support
non,0.3102803738317757,0.1728266527850078,0.22199933132731528,1921.0
ss,0.26708398539384454,0.26666666666666666,0.26687516288767266,1920.0
ca,0.2830365510777882,0.15720978656949505,0.20214190093708165,1921.0
da,0.24889746416758546,0.4703125,0.32552271088680607,1920.0
accuracy,0.2667274147357459,0.2667274147357459,0.2667274147357459,0.2667274147357459
macro avg,0.27732459361774847,0.2667539015052924,0.25413477650971894,7682.0
weighted avg,0.2773296271686043,0.2667274147357459,0.25412382515320303,7682.0
