,precision,recall,f1-score,support
non,0.44572250179726813,0.32274856845393024,0.3743961352657005,1921.0
ss,0.5908558030480656,0.7875,0.6751507032819826,1920.0
ca,0.4638854296388543,0.38781884435190006,0.42245534448539834,1921.0
da,0.6077140169332079,0.6729166666666667,0.6386554621848739,1920.0
accuracy,0.5426972142671179,0.5426972142671179,0.5426972142671179,0.5426972142671179
macro avg,0.5270444378543491,0.5427460198681242,0.5276644113044888,7682.0
weighted avg,0.5270256301292419,0.5426972142671179,0.5276307641627473,7682.0
