,precision,recall,f1-score,support
non,0.28175182481751826,0.10046850598646538,0.148119723714505,1921.0
ss,0.2586520947176685,0.221875,0.23885618166526493,1920.0
ca,0.23920265780730898,0.29984383133784487,0.2661122661122661,1921.0
da,0.2681849082256968,0.4109375,0.32455779514603045,1920.0
accuracy,0.25826607654256706,0.25826607654256706,0.25826607654256706,0.25826607654256706
macro avg,0.2619478713920481,0.25828120933107757,0.24441149165951662,7682.0
weighted avg,0.26194748851517236,0.25826607654256706,0.2444017818191766,7682.0
