,precision,recall,f1-score,support
non,0.7942139737991266,0.7578125,0.7755863539445629,1920.0
ss,0.9794736842105263,0.9687662675689744,0.974090552211463,1921.0
ca,0.8201803833145435,0.7578125,0.7877639415268002,1920.0
da,0.8511029411764706,0.9640812077043207,0.9040761532828899,1921.0
accuracy,0.8621452746680552,0.8621452746680552,0.8621452746680552,0.8621452746680552
macro avg,0.8612427456251667,0.8621181188183238,0.8603792502414289,7682.0
weighted avg,0.8612568163273454,0.8621452746680552,0.8603997407653826,7682.0
