,precision,recall,f1-score,support
non,0.9115095430884904,0.8208333333333333,0.8637983009043574,1920.0
ss,0.9720386375190646,0.9953149401353462,0.9835390946502057,1921.0
ca,0.8780366881507189,0.9223958333333333,0.8996697993395987,1920.0
da,0.9542915185373286,0.9781363872982821,0.9660668380462725,1921.0
accuracy,0.92918510804478,0.92918510804478,0.92918510804478,0.92918510804478
macro avg,0.9289690968239006,0.9291701235250737,0.9282685082351085,7682.0
weighted avg,0.9289779997088796,0.92918510804478,0.9282806234285772,7682.0
