,precision,recall,f1-score,support
non,0.9848156182212582,0.9458333333333333,0.9649309245483528,1920.0
ss,0.9836149513568868,1.0,0.9917398038203408,1921.0
ca,0.9652849740932643,0.9703125,0.9677922077922078,1920.0
da,0.978005115089514,0.9953149401353462,0.9865841073271414,1921.0
accuracy,0.9778703462639937,0.9778703462639937,0.9778703462639937,0.9778703462639937
macro avg,0.9779301646902309,0.9778651933671698,0.9777617608720107,7682.0
weighted avg,0.9779309144607419,0.9778703462639937,0.9777647288997904,7682.0
