,precision,recall,f1-score,support
non,0.9831081081081081,0.909375,0.9448051948051948,1920.0
ss,0.9896960329726945,1.0,0.9948213360952874,1921.0
ca,0.9312749003984063,0.9739583333333334,0.9521384928716904,1920.0
da,0.9734287174246296,0.9916710046850599,0.9824651882413615,1921.0
accuracy,0.9687581359021088,0.9687581359021088,0.9687581359021088,0.9687581359021088
macro avg,0.9693769397259596,0.9687510845045983,0.9685575530033835,7682.0
weighted avg,0.9693801121902846,0.9687581359021088,0.9685627822950171,7682.0
