,precision,recall,f1-score,support
non,0.7417218543046358,0.7,0.7202572347266881,960.0
ss,0.9668008048289738,1.0,0.9831202046035805,961.0
ca,0.8092031425364759,0.7510416666666667,0.7790383576445165,960.0
da,0.86,0.940625,0.8985074626865671,960.0
accuracy,0.8479562613902629,0.8479562613902629,0.8479562613902629,0.8479562613902629
macro avg,0.8444314504175213,0.8479166666666667,0.8452308149153381,3841.0
weighted avg,0.8444633091403568,0.8479562613902629,0.8452667142617813,3841.0
