,precision,recall,f1-score,support
non,0.8884803921568627,0.7552083333333334,0.8164414414414415,1920.0
ss,0.9667673716012085,0.9994794377928162,0.98285129255183,1921.0
ca,0.82,0.8755208333333333,0.8468513853904283,1920.0
da,0.9513406156901688,0.9973971889640812,0.9738246505717916,1921.0
accuracy,0.9069252798750326,0.9069252798750326,0.9069252798750326,0.9069252798750326
macro avg,0.90664709486206,0.906901448355891,0.9049921924888729,7682.0
weighted avg,0.9066607389388065,0.9069252798750326,0.9050112879793891,7682.0
