,precision,recall,f1-score,support
non,0.9434759640781828,0.9302083333333333,0.9367951744033569,1920.0
ss,0.9929956896551724,0.9593961478396669,0.9759068043420704,1921.0
ca,0.9545683997980817,0.9848958333333333,0.9694950012817226,1920.0
da,0.9769467213114754,0.9927121290994274,0.9847663310095534,1921.0
accuracy,0.9668055193959906,0.9668055193959906,0.9668055193959906,0.9668055193959906
macro avg,0.966996693710728,0.9668031109014401,0.9667408277591758,7682.0
weighted avg,0.9670013733545116,0.9668055193959906,0.9667443673946657,7682.0
