,precision,recall,f1-score,support
non,0.9581447963800905,0.8822916666666667,0.9186550976138829,1920.0
ss,0.9866461222393426,1.0,0.9932781799379524,1921.0
ca,0.8826291079812206,0.9791666666666666,0.928395061728395,1920.0
da,0.9678824169842134,0.9255596043727226,0.9462480042575838,1921.0
accuracy,0.9467586565998438,0.9467586565998438,0.9467586565998438,0.9467586565998438
macro avg,0.9488256108962168,0.9467544844265139,0.9466440858844535,7682.0
weighted avg,0.9488330148688061,0.9467586565998438,0.9466501048915384,7682.0
