,precision,recall,f1-score,support
non,0.9729418537708693,0.8802083333333334,0.9242548537052229,1920.0
ss,0.9835051546391752,0.9932326913066112,0.9883449883449883,1921.0
ca,0.8958837772397095,0.9635416666666666,0.9284818067754078,1920.0
da,0.9701030927835051,0.9796980739198334,0.9748769748769749,1921.0
accuracy,0.9541785993230929,0.9541785993230929,0.9541785993230929,0.9541785993230929
macro avg,0.9556084696083148,0.9541701913066111,0.9539896559256484,7682.0
weighted avg,0.9556139878728559,0.9541785993230929,0.953996847106509,7682.0
