,precision,recall,f1-score,support
non,0.9270453361125586,0.9265625,0.9268038551706174,1920.0
ss,0.9841188524590164,1.0,0.991995868835528,1921.0
ca,0.9463262115685253,0.9458333333333333,0.9460797082573587,1920.0
da,0.9815010570824524,0.9666840187402395,0.9740361919748229,1921.0
accuracy,0.9597760999739651,0.9597760999739651,0.9597760999739651,0.9597760999739651
macro avg,0.9597478643056382,0.9597699630183931,0.9597289060595818,7682.0
weighted avg,0.9597538684947725,0.9597760999739651,0.959734968836032,7682.0
