,precision,recall,f1-score,support
non,0.965478841870824,0.903125,0.9332615715823466,1920.0
ss,0.9912280701754386,1.0,0.9955947136563876,1921.0
ca,0.9309127584467978,0.9614583333333333,0.9459390212656931,1920.0
da,0.9735368956743002,0.9958355023425299,0.9845599588265569,1921.0
accuracy,0.9651132517573549,0.9651132517573549,0.9651132517573549,0.9651132517573549
macro avg,0.9652891415418401,0.9651047089189657,0.9648388163327459,7682.0
weighted avg,0.9652935917739107,0.9651132517573549,0.9648453871528212,7682.0
